KAN_CODE,CLS_NM_1,CLS_NM_2,CLS_NM_3,CLS_NM_4
05050142,의약품/의료기기,의료기기,기구/기계,기흉기/기복기
05050143,의약품/의료기기,의료기기,기구/기계,의료용칼
05050144,의약품/의료기기,의료기기,기구/기계,의료용가위
05050145,의약품/의료기기,의료기기,기구/기계,의료용큐렛
05050146,의약품/의료기기,의료기기,기구/기계,의료용클램프
05050147,의약품/의료기기,의료기기,기구/기계,의료용겸자
05050148,의약품/의료기기,의료기기,기구/기계,의료용톱
05050149,의약품/의료기기,의료기기,기구/기계,의료용끌
05050150,의약품/의료기기,의료기기,기구/기계,의료용박리자
05050151,의약품/의료기기,의료기기,기구/기계,의료용망치
05050152,의약품/의료기기,의료기기,기구/기계,의료용줄
05050153,의약품/의료기기,의료기기,기구/기계,의료용레버
05050154,의약품/의료기기,의료기기,기구/기계,의료용올가미
05050155,의약품/의료기기,의료기기,기구/기계,주사침/천자침
05050156,의약품/의료기기,의료기기,기구/기계,주사기
05050157,의약품/의료기기,의료기기,기구/기계,의료용천자기/천착기/천공기
05050158,의약품/의료기기,의료기기,기구/기계,개창/개공용기구
05050159,의약품/의료기기,의료기기,기구/기계,의료용취관/체액 유도관
05050160,의약품/의료기기,의료기기,기구/기계,의료용소식자
05050161,의약품/의료기기,의료기기,기구/기계,의료용확장기
05050162,의약품/의료기기,의료기기,기구/기계,의료용도포기
05050163,의약품/의료기기,의료기기,기구/기계,혼합/분배용기구
05050164,의약품/의료기기,의료기기,기구/기계,의료용충전기
05050165,의약품/의료기기,의료기기,기구/기계,의료용누르개
05050166,의약품/의료기기,의료기기,기구/기계,측정/유도용기구
05050167,의약품/의료기기,의료기기,기구/기계,의료용세정기
05050168,의약품/의료기기,의료기기,기구/기계,채혈/수혈/생채검사용기구
05050169,의약품/의료기기,의료기기,기구/기계,정형/기능회복용기구
